user_id,age,zip_code,sessions,avg_session_time,clicks_on_ads,converted,median_income,education_index,age_group,income_bin,lat,lon,engagement_score,gender_Female,gender_Male,gender_Other,device_Desktop,device_Mobile,device_Tablet,urban_Rural,urban_Suburban,urban_Urban,cluster
5634,34,95121,4,10.11,2,0,65419,0.59,25-35,Mid-High,39.92727082305411,-116.8559016206249,0.3994935722633424,0,1,0,0,1,0,0,0,1,0
5635,38,93576,5,10.2,6,0,41013,0.66,35-45,Low,41.514035170502765,-115.94163041357704,0.5579470198675496,0,1,0,0,1,0,0,0,1,1
5636,43,92919,6,10.79,2,0,58238,0.59,35-45,Mid-Low,38.45531201315856,-121.36131380433906,0.49727308141799764,0,1,0,1,0,0,0,1,0,1
5637,60,93667,4,8.98,1,0,53937,0.6,55-65,Low,40.93873156306445,-121.61939713786359,0.33726139462407484,1,0,0,0,1,0,0,1,0,1
5638,61,92345,5,12.03,2,0,40706,0.58,55-65,Low,38.66532259466289,-117.92494511517309,0.49454616283599523,1,0,0,0,1,0,0,0,1,1
5639,62,95747,4,13.44,1,0,61278,0.69,55-65,Mid-Low,33.77601591313246,-114.01225918649305,0.4675691468640436,1,0,0,0,1,0,0,1,0,1
5640,44,92019,4,12.45,2,0,62901,0.68,35-45,Mid-Low,38.780291099459106,-122.70199162176026,0.4678613167121151,0,1,0,0,1,0,0,0,1,1
5641,33,90507,4,3.05,6,0,77390,0.72,25-35,High,32.77916708496904,-119.10823493096812,0.3100895987534086,0,1,0,0,1,0,0,1,0,3
5642,43,90788,5,9.91,3,0,74599,0.29,35-45,Mid-High,34.57233974705204,-120.20875314179249,0.46182313985196716,0,1,0,0,1,0,0,1,0,1
5643,50,94320,3,8.84,1,1,54783,0.75,45-55,Low,39.535412936575696,-123.72584426693486,0.29421503700818075,0,1,0,0,1,0,0,0,1,3
5644,48,95100,2,8.94,5,0,70924,0.64,45-55,Mid-High,37.89335855112136,-122.21309895365768,0.37504869497467863,0,1,0,1,0,0,0,1,0,3
5645,64,95113,3,10.53,4,1,60108,0.63,55-65,Mid-Low,34.16870219926169,-122.58634143726879,0.43124269575379826,1,0,0,0,1,0,0,0,1,1
5646,23,92866,1,5.68,5,0,78071,0.41,18-25,High,33.21088471497624,-117.44050287536989,0.24084534476042074,1,0,0,0,1,0,0,0,1,0
5647,61,90081,6,15.89,6,0,104004,0.66,55-65,High,41.74208043227818,-117.89803057867621,0.7631476431632256,0,1,0,0,1,0,0,0,1,3
5648,25,94087,6,17.07,1,0,73958,0.79,18-25,Mid-High,34.14981044683932,-116.7627352903124,0.6515387611998441,0,1,0,0,1,0,0,0,1,2
5649,24,96022,10,11.66,6,0,46914,0.81,18-25,Low,36.19227918476882,-115.55419135611001,0.7953837164004672,1,0,0,0,1,0,0,0,1,2
5650,51,94437,5,9.0,3,0,74302,0.44,45-55,Mid-High,39.50294380152618,-121.07160353543422,0.4352356836774444,0,1,0,0,1,0,1,0,0,1
5651,61,91058,7,13.04,8,0,77412,0.44,55-65,High,40.658445478920996,-117.45865615133528,0.7772691858200234,1,0,0,0,0,1,0,0,1,1
5652,31,92099,3,8.32,4,0,56933,0.61,25-35,Mid-Low,36.584922429289165,-122.00665531076602,0.36667315932995714,0,0,1,0,1,0,0,0,1,0
5653,33,91892,6,14.2,3,0,88739,0.71,25-35,High,32.09537806699798,-121.67207768053784,0.6261199844176081,0,0,1,0,1,0,0,0,1,2
5654,60,94506,1,16.33,7,0,71890,0.7,55-65,Mid-High,32.51571036577369,-123.70509652394713,0.6104402025710945,0,1,0,0,1,0,0,0,1,1
5655,26,95375,4,9.93,2,0,83228,0.5,25-35,High,38.210402034972965,-114.91799945763441,0.3942345149980522,0,1,0,1,0,0,0,1,0,0
5656,27,91555,4,12.41,1,0,82436,0.63,25-35,High,34.047698119488736,-117.89151331819856,0.43747565251266074,0,1,0,0,1,0,0,0,1,0
5657,34,95130,4,13.59,1,0,66878,0.69,25-35,Mid-High,33.55131683849722,-123.632440571509,0.4719516945851188,1,0,0,0,1,0,0,1,0,2
5658,29,94591,7,8.88,4,0,43710,0.8,25-35,Low,40.015873916134794,-115.08416111765172,0.5388585897935334,1,0,0,1,0,0,0,0,1,2
5659,23,92437,5,9.11,8,0,85608,0.63,18-25,High,33.14066395136312,-120.1305190357323,0.5845344760420723,1,0,0,0,0,1,0,0,1,2
5660,36,90706,4,9.05,8,0,83913,0.33,35-45,High,39.67255283785059,-120.85910856719528,0.5438254772107518,1,0,0,0,1,0,0,0,1,2
5661,60,96084,5,11.98,7,0,39707,0.72,55-65,Low,41.547325295450676,-122.90302660797217,0.6391702376314763,1,0,0,0,1,0,0,1,0,1
5662,58,90024,8,9.45,1,0,71109,0.82,55-65,Mid-High,32.763460402344556,-115.16130899628983,0.5068172964550058,1,0,0,0,1,0,0,0,1,3
5663,46,94518,8,8.98,3,1,56827,0.71,45-55,Mid-Low,34.102794999213494,-116.01596786043898,0.5515192832099727,1,0,0,0,1,0,0,0,1,1
5664,23,94986,5,16.07,3,0,56669,0.35,18-25,Mid-Low,33.546042527565234,-117.67648553078139,0.6417997662641215,1,0,0,0,1,0,0,1,0,2
5665,42,94996,4,10.06,1,1,89668,0.78,35-45,High,39.67767150557642,-114.90579810969699,0.36881573821581615,1,0,0,1,0,0,0,0,1,3
5666,41,94007,9,8.88,7,0,49924,0.52,35-45,Low,41.431565182489635,-116.89836669068478,0.7044215037008181,0,1,0,1,0,0,0,0,1,2
5667,42,90477,6,14.08,5,0,71998,0.9,35-45,Mid-High,41.375460179758534,-115.73098289166575,0.6810479158550837,1,0,0,0,1,0,0,1,0,2
5668,33,95962,2,8.82,2,0,32839,0.54,25-35,Low,34.61995696219472,-116.78859611010081,0.2838917023763147,0,1,0,1,0,0,0,1,0,0
5669,33,95224,3,11.28,3,1,55930,0.99,25-35,Mid-Low,36.5457006412665,-121.59848404073836,0.42393844955200616,0,1,0,1,0,0,0,0,1,3
5670,23,93526,3,10.16,6,0,66100,0.67,18-25,Mid-High,34.151822317694716,-118.11476981959231,0.4788663809894818,1,0,0,1,0,0,0,0,1,0
5671,54,95011,6,10.44,1,0,83834,0.72,45-55,High,41.58303800721269,-117.00453868706964,0.457830151928321,1,0,0,1,0,0,0,0,1,3
5672,38,94658,3,2.86,2,0,64927,0.42,35-45,Mid-Low,39.485364641977995,-122.5196460150221,0.14871445266848465,1,0,0,0,1,0,1,0,0,0
5673,21,93850,4,11.32,4,1,96912,0.53,18-25,High,37.718419621961075,-120.32784917231768,0.4932800934943515,0,1,0,0,1,0,0,1,0,2
5674,51,93990,4,12.53,0,0,38500,0.54,45-55,Low,35.22119667202141,-114.54726140254984,0.41176470588235287,1,0,0,0,1,0,0,1,0,1
5675,45,91873,1,12.54,3,1,60156,0.5,35-45,Mid-Low,38.52691841660768,-115.28661259378234,0.38283989092325665,0,1,0,0,1,0,1,0,0,1
5676,55,93212,4,16.0,4,0,66854,0.84,45-55,Mid-High,38.70406249920995,-120.05897455201875,0.6300155823918973,1,0,0,0,1,0,0,1,0,3
5677,58,95011,4,7.43,3,0,83834,0.72,55-65,High,38.117262657380095,-119.9756821468754,0.35040903778730026,0,1,0,0,1,0,0,0,1,3
5678,45,93659,6,7.18,4,0,65057,0.53,35-45,Mid-Low,38.78848792196348,-116.20093990395691,0.45023373587845744,1,0,0,0,1,0,0,0,1,1
5679,34,94351,3,12.42,2,0,88462,0.7,25-35,High,33.24716882715903,-119.88498054812311,0.4280288274250097,1,0,0,0,1,0,0,1,0,3
5680,31,91375,1,7.91,1,0,76249,0.41,25-35,High,33.06413331268967,-118.8840070732669,0.1891312816517335,0,1,0,0,1,0,0,0,1,0
5681,24,90080,7,14.33,2,0,72420,0.4,18-25,Mid-High,39.961356563409474,-118.85853143223424,0.6396571873782625,1,0,0,0,1,0,0,1,0,2
5682,39,95485,3,12.12,4,0,28758,0.62,35-45,Low,34.17454188809093,-118.28765013878346,0.47769770159719527,1,0,0,0,1,0,0,0,1,1
5683,18,91666,10,11.98,1,0,50969,0.72,,Low,34.93164086634934,-116.7214946305423,0.6586482275029216,0,1,0,0,1,0,0,0,1,2
5684,46,95450,3,10.69,2,0,93300,0.6,45-55,High,37.82976943752276,-114.27014380363705,0.37748344370860926,0,1,0,0,1,0,0,0,1,3
5685,48,93297,4,9.62,4,0,52369,0.65,45-55,Low,39.18680093009711,-115.13791057347122,0.4436112193221659,0,1,0,0,0,1,0,0,1,1
5686,47,95088,3,12.21,5,1,45069,0.72,45-55,Low,35.38209615750534,-123.27110479032159,0.5095442150370083,0,1,0,0,1,0,0,0,1,1
5687,32,95769,2,12.5,1,0,75252,0.57,25-35,Mid-High,38.68094461797521,-115.65120175697452,0.3621932216595247,1,0,0,0,1,0,0,1,0,0
5688,35,91045,4,11.64,3,0,90574,0.42,25-35,High,39.65942715774712,-122.26675141299306,0.47341254382547726,0,0,1,0,1,0,0,0,1,0
5689,52,96140,5,9.71,3,0,103685,0.45,45-55,High,40.954741678059065,-117.28375480738787,0.4559797428905337,0,1,0,0,1,0,0,1,0,3
5690,47,94975,10,4.91,4,0,69718,0.74,45-55,Mid-High,38.901063704614636,-122.19929737523145,0.5397350993377483,0,1,0,0,1,0,0,0,1,3
5691,51,95011,3,8.87,3,0,83834,0.72,45-55,High,32.42463915928448,-119.51523243550128,0.3535255161667315,1,0,0,0,1,0,0,0,1,3
5692,59,91695,5,9.34,1,0,56583,0.65,55-65,Mid-Low,40.56827923711384,-114.52582205833151,0.3867354888975457,0,1,0,1,0,0,0,1,0,1
5693,28,91790,5,11.91,5,0,70740,0.79,25-35,Mid-High,39.56503703115949,-123.21047398882445,0.5786910790806389,0,1,0,1,0,0,1,0,0,2
5694,44,95104,3,15.24,4,0,43266,0.62,35-45,Low,33.70660548958222,-123.47052654533675,0.5688546941955591,0,1,0,0,1,0,0,0,1,1
5695,41,90352,6,6.01,3,1,67599,0.91,35-45,Mid-High,36.744398349271236,-115.64873445951761,0.386832878846903,1,0,0,0,1,0,0,0,1,3
5696,52,94728,5,8.61,4,0,50864,0.84,45-55,Low,37.90393649862345,-121.42672799664133,0.45305804440981695,1,0,0,0,1,0,0,0,1,1
5697,56,95704,2,8.19,1,0,54285,0.55,55-65,Low,38.68174369942354,-120.33723675622382,0.23626801714063103,1,0,0,0,1,0,0,0,1,1
5698,25,91187,3,7.45,1,1,46068,0.82,18-25,Low,37.86750373707089,-120.15324142619127,0.2536034281262174,0,1,0,1,0,0,0,0,1,0
5699,35,90255,5,11.54,3,0,70916,0.77,25-35,Mid-High,35.477248291942374,-114.59421018084753,0.5094468250876509,1,0,0,0,1,0,0,1,0,2
5700,30,94320,8,12.0,4,0,54783,0.75,25-35,Low,39.286606139400796,-117.08420556956486,0.6689715621347876,1,0,0,0,1,0,0,0,1,2
5701,62,94404,11,9.84,1,0,32802,0.86,55-65,Low,36.13920650411696,-123.21203711012755,0.6350798597584729,1,0,0,0,1,0,0,0,1,1
5702,41,92663,6,12.14,0,0,80217,0.81,35-45,High,35.73093758323494,-119.83431518490335,0.47828204129333846,0,1,0,0,1,0,0,0,1,3
5703,40,91838,7,18.24,3,1,68936,0.92,35-45,Mid-High,40.192316609431856,-121.8662145908293,0.7831125827814569,1,0,0,1,0,0,0,0,1,2
5704,29,95799,10,11.81,0,1,61425,0.76,25-35,Mid-Low,40.617532478640456,-118.0804873548107,0.6244643552785353,1,0,0,0,1,0,0,0,1,2
5705,47,90094,9,4.3,1,1,46708,0.57,45-55,Low,41.635886256745806,-122.76827640892343,0.39530580444098157,0,1,0,0,1,0,1,0,0,1
5706,48,92058,5,11.41,3,0,76560,0.74,45-55,High,32.87970026506759,-117.99469112445627,0.5056486170627191,0,1,0,0,1,0,0,0,1,3
5707,45,92088,4,11.51,3,0,65787,0.44,35-45,Mid-High,33.51897565014778,-118.95420863270917,0.4696143358005453,1,0,0,0,1,0,0,0,1,1
5708,39,95747,5,7.59,3,1,61278,0.69,35-45,Mid-Low,33.16521973614031,-117.70871723458058,0.39403973509933765,1,0,0,0,1,0,0,1,0,0
5709,61,93312,2,10.77,4,0,69151,0.26,55-65,Mid-High,35.94759778372431,-118.26332304689905,0.3992987923646279,1,0,0,0,1,0,0,1,0,1
5710,45,95375,5,11.9,6,0,83228,0.5,35-45,High,34.84437175847836,-117.22344522790738,0.6076158940397351,1,0,0,0,1,0,0,1,0,2
5711,30,91311,6,10.25,3,0,84235,0.7,25-35,High,39.2809795740826,-120.95490504126568,0.5107128944292948,1,0,0,0,1,0,0,0,1,2
5712,42,96106,5,13.86,2,0,89542,0.58,35-45,High,39.82857120536734,-122.5956913261195,0.5480132450331124,0,1,0,0,1,0,0,0,1,2
5713,61,94044,3,11.03,0,0,57094,0.48,55-65,Mid-Low,33.65121222455986,-118.02171694658827,0.3289832489287106,0,1,0,0,1,0,0,0,1,1
5714,63,95100,7,10.01,1,0,70924,0.64,55-65,Mid-High,33.49830181234904,-118.60711656059905,0.48422282820412926,0,0,1,0,1,0,0,1,0,1
5715,24,95966,6,5.76,2,0,95401,0.71,18-25,High,40.21997309786286,-122.05513634816869,0.3503116478379431,0,1,0,0,1,0,0,0,1,3
5716,62,91840,3,5.7,3,0,62934,0.57,55-65,Mid-Low,34.53012462578515,-120.79403418031696,0.2609076743280094,0,1,0,0,0,1,0,1,0,1
5717,23,90894,2,6.66,1,1,58281,0.62,18-25,Mid-Low,34.24301580725006,-115.50781537725521,0.1915660303856642,1,0,0,0,1,0,0,0,1,0
5718,41,95196,10,12.08,5,0,38768,0.74,35-45,Low,37.88748250223973,-117.596502269827,0.7784378652123098,1,0,0,0,1,0,0,0,1,2
5719,36,93850,6,8.75,4,0,96912,0.53,35-45,High,41.23520549617566,-119.16364809446024,0.49610440202571104,0,1,0,1,0,0,0,1,0,3
5720,36,92705,1,6.88,5,0,60199,0.47,35-45,Mid-Low,39.45742838598861,-115.64927364060063,0.2759057265290222,0,1,0,0,1,0,0,1,0,0
5721,53,95469,6,9.66,2,0,73896,0.55,45-55,Mid-High,35.49464433367749,-122.47706024270546,0.46425788858589784,0,1,0,1,0,0,0,0,1,1
5722,26,94996,4,9.77,2,0,89668,0.78,25-35,High,32.37775754671696,-123.36933584959026,0.3895597974289053,0,1,0,1,0,0,0,0,1,3
5723,53,91043,6,7.67,1,0,61945,0.53,45-55,Mid-Low,38.84590598525372,-123.36090251165916,0.37689910401246596,1,0,0,0,1,0,0,1,0,1
5724,55,90473,9,10.85,1,0,62255,0.68,45-55,Mid-Low,41.07944547254016,-120.85757789878043,0.5866770549279315,0,1,0,0,0,1,0,0,1,1
5725,57,91222,8,14.91,1,0,59004,0.62,55-65,Mid-Low,34.144649584925986,-118.41121241400792,0.6663420335021426,1,0,0,0,1,0,0,0,1,1
5726,46,92586,5,6.99,7,0,50179,0.54,45-55,Low,35.109924192367195,-120.81138716846178,0.49337748344370846,1,0,0,0,1,0,0,0,1,1
5727,41,95744,3,11.26,2,0,93374,0.42,35-45,High,33.80691593729117,-114.32995081939266,0.39413712504869486,1,0,0,1,0,0,0,0,1,0
5728,22,95520,4,6.4,7,0,46525,0.52,18-25,Low,35.56203271926694,-121.01021514320503,0.43718348266458906,0,1,0,0,1,0,0,0,1,0
5729,59,90707,4,14.15,1,0,78448,0.69,55-65,High,40.15503885225278,-119.28691946581611,0.4883132060771329,1,0,0,0,1,0,0,1,0,3
5730,62,93170,5,6.56,1,0,65024,0.76,55-65,Mid-Low,39.159128791725244,-121.16196142988663,0.305512271133619,0,1,0,1,0,0,0,1,0,3
5731,43,93009,3,4.44,3,0,83208,0.64,35-45,High,37.257006339870884,-120.44476813510995,0.2240942734709778,0,1,0,0,0,1,0,0,1,3
5732,31,92944,4,11.06,4,0,86119,0.69,25-35,High,32.51952482714886,-123.11331064455564,0.4856836774444877,1,0,0,0,1,0,0,0,1,2
5733,56,90562,7,7.12,2,0,52177,0.59,55-65,Low,32.39792204432798,-120.49543906069897,0.42900272691858193,1,0,0,0,0,1,0,1,0,1
5734,46,91182,7,16.35,1,0,45701,0.69,45-55,Low,37.27881810709438,-123.03863456720624,0.6694585118815738,1,0,0,0,1,0,0,0,1,1
5735,23,95272,4,6.3,2,0,74631,0.5,18-25,Mid-High,40.087061414644594,-117.4630317298613,0.28817686014803273,0,1,0,0,1,0,0,0,1,0
5736,24,94085,5,5.37,1,0,47527,0.55,18-25,Low,33.258377068101495,-114.52942043699971,0.2707440592130892,0,1,0,0,1,0,0,0,1,0
5737,54,90200,5,10.56,4,0,77377,0.73,45-55,High,32.33593978775073,-117.67360266688064,0.5100311647837943,0,0,1,0,1,0,0,1,0,3
5738,35,90536,4,3.28,2,0,71828,0.74,25-35,Mid-High,34.877283850315706,-120.79005611199028,0.19994156603038568,1,0,0,0,1,0,0,0,1,0
5739,40,94575,7,5.43,1,0,75569,0.89,35-45,Mid-High,37.943141629555946,-120.74925705743192,0.35040903778730037,1,0,0,0,1,0,0,1,0,3
5740,61,91401,3,6.97,4,1,56976,0.84,55-65,Mid-Low,34.77336415529006,-116.58171925285009,0.32723022984028044,1,0,0,0,1,0,0,0,1,3
5741,55,92717,2,6.78,2,0,70912,0.81,45-55,Mid-High,40.405477618409535,-117.35957685373711,0.22428905336969224,0,1,0,0,1,0,0,0,1,3
5742,18,92585,0,7.95,5,0,75984,0.72,,High,41.91728655175468,-120.63462715483465,0.2682119205298013,1,0,0,0,0,1,0,0,1,0
5743,21,93510,10,7.96,2,0,61568,0.91,18-25,Mid-Low,32.24008990857538,-123.34159112132473,0.5704129333852745,0,1,0,0,1,0,0,0,1,2
5744,61,94506,3,7.24,2,0,71890,0.7,55-65,Mid-High,41.63058733015828,-122.11703670433016,0.27668484612388006,1,0,0,0,1,0,0,0,1,3
5745,64,95973,6,12.61,3,0,86077,0.69,55-65,High,32.38351821160605,-121.70432438824396,0.5796649785742111,1,0,0,1,0,0,0,0,1,3
5746,52,91488,6,9.65,8,0,55141,0.6,45-55,Mid-Low,41.79350786983058,-117.70265572940454,0.6392676275808337,1,0,0,0,1,0,0,1,0,1
5747,40,90713,2,10.03,5,0,55752,0.45,35-45,Mid-Low,40.260829255167494,-123.79837408476635,0.40689520841449167,1,0,0,1,0,0,1,0,0,0
5748,44,90347,2,9.84,5,0,80923,0.76,35-45,High,39.06350378872812,-120.3649412151804,0.40134398130112975,0,1,0,0,1,0,1,0,0,3
5749,43,90199,5,9.72,4,1,71880,0.64,35-45,Mid-High,33.99149826050771,-123.75879154688582,0.48548889754577335,1,0,0,0,1,0,0,1,0,3
5750,25,90927,5,10.31,2,0,56448,0.88,18-25,Mid-Low,35.48166908392026,-119.05934855909821,0.44429294896766647,0,1,0,0,1,0,0,0,1,0
5751,60,95364,3,11.55,1,0,67268,0.72,55-65,Mid-High,38.26748677143674,-121.70293440033502,0.37339306583560583,0,1,0,0,1,0,0,0,1,3
5752,33,92952,4,13.31,5,0,54725,0.72,25-35,Low,33.83493785384963,-117.2604535380922,0.5806388780677834,0,1,0,0,1,0,0,1,0,2
5753,58,93297,5,12.99,4,0,52369,0.65,55-65,Low,38.854649106496325,-114.02450420549087,0.5810284378652124,1,0,0,0,1,0,0,0,1,1
5754,20,93911,7,17.62,5,0,63062,0.73,18-25,Mid-Low,41.38853637417588,-120.4573554503409,0.8234320218153486,0,1,0,1,0,0,0,1,0,2
5755,49,95973,3,7.58,3,0,86077,0.69,45-55,High,32.80817108349539,-121.08986628006068,0.3158356057654851,0,1,0,0,1,0,0,0,1,3
5756,22,94877,5,7.95,7,0,95140,0.6,18-25,High,39.9442096740802,-120.85376737636666,0.5214257888585897,1,0,0,0,1,0,0,0,1,2
5757,37,92706,9,12.33,4,0,69861,0.79,35-45,Mid-High,39.93995118678387,-120.50576662966431,0.7175691468640435,1,0,0,1,0,0,0,1,0,2
5758,31,95974,6,7.31,3,0,69546,0.53,25-35,Mid-High,35.902519762750984,-116.56781863808833,0.42481495909622125,0,1,0,0,1,0,0,0,1,0
5759,49,94959,9,10.09,1,0,83357,0.74,45-55,High,41.04068163553956,-120.1066359493736,0.5644721464744837,0,1,0,1,0,0,0,0,1,3
5760,43,92938,8,16.88,0,0,64587,0.59,35-45,Mid-Low,35.49493366060524,-114.10636018345146,0.6946825087650953,1,0,0,0,1,0,1,0,0,2
5761,64,90748,6,15.33,1,0,55363,0.58,55-65,Mid-Low,41.05228777221473,-119.99073891311708,0.600701207635372,1,0,0,0,1,0,1,0,0,1
5762,23,93438,3,7.3,3,0,54409,0.78,18-25,Low,39.10628013680398,-121.09681138814136,0.307654850019478,0,1,0,0,1,0,0,0,1,0
5763,53,93809,5,6.06,1,0,75873,1.0,45-55,High,35.30827276433924,-116.49789408741884,0.29090377873003503,1,0,0,0,1,0,0,1,0,3
5764,57,94088,6,3.86,8,1,101199,0.84,55-65,High,39.07165709563775,-121.02559351838433,0.4701012855473315,1,0,0,0,1,0,0,1,0,3
5765,22,90978,6,10.08,4,0,48681,0.83,18-25,Low,36.99418405637191,-115.46928192576397,0.5349629918192442,1,0,0,1,0,0,0,1,0,2
5766,30,93667,3,8.74,6,0,53937,0.6,25-35,Low,37.034239218863455,-121.25923386705834,0.4373782625633034,1,0,0,0,1,0,0,1,0,0
5767,49,93528,3,9.71,4,0,52898,0.65,45-55,Low,39.17678042816432,-123.20011600048223,0.40728476821192056,1,0,0,0,1,0,0,0,1,1
5768,33,90169,8,9.1,1,1,81565,0.25,25-35,High,41.02511987435067,-120.07189862495183,0.4965913517724971,1,0,0,0,1,0,1,0,0,0
5769,18,94366,1,8.94,3,0,87307,0.65,,High,36.05155380980041,-122.74170228462741,0.27765874561745224,0,1,0,0,1,0,0,1,0,0
5770,30,95643,4,8.63,7,0,50223,0.57,25-35,Low,38.34301079277234,-122.44230946783865,0.5023373587845733,1,0,0,0,1,0,0,0,1,0
5771,28,93685,3,10.16,1,0,79875,0.63,25-35,High,34.19932800243875,-123.45322371028013,0.33278145695364236,1,0,0,0,1,0,0,1,0,0
5772,25,91935,1,13.56,1,0,73565,0.62,18-25,Mid-High,40.584464071763215,-117.71641090370632,0.3542072458122322,0,1,0,0,1,0,0,1,0,0
5773,42,90502,4,2.78,3,0,80225,0.75,35-45,High,32.620136435107774,-115.33209733511228,0.21455005843396963,1,0,0,0,1,0,0,0,1,3
5774,57,91057,2,8.96,3,0,64406,0.87,55-65,Mid-Low,33.933827699777545,-115.69941659233972,0.31719906505648615,0,1,0,1,0,0,0,1,0,3
5775,49,91870,5,6.81,5,0,45230,0.47,45-55,Low,35.57049341754677,-118.58706230861604,0.42968445656408244,0,1,0,0,1,0,1,0,0,1
5776,41,91729,2,11.54,5,1,56420,0.67,35-45,Mid-Low,33.93975732642102,-120.76686258226131,0.45101285547331516,0,1,0,0,1,0,0,1,0,1
5777,45,94320,6,8.71,4,0,54783,0.75,35-45,Low,41.473155619249276,-122.91140872531874,0.4949357226334243,1,0,0,1,0,0,0,0,1,1
5778,31,90347,10,13.45,7,0,80923,0.76,25-35,High,34.19274180957289,-116.16037238331887,0.8768991040124658,1,0,0,1,0,0,1,0,0,2
5779,62,93160,4,13.0,2,1,50487,0.55,55-65,Low,35.625095212917444,-115.14590033831237,0.4839306583560576,0,1,0,0,1,0,0,1,0,1
5780,20,93850,6,7.42,4,0,96912,0.53,18-25,High,38.964993228474114,-119.69134889974745,0.45724581223217764,1,0,0,1,0,0,0,1,0,0
5781,53,91352,5,10.84,7,0,70420,1.0,45-55,Mid-High,35.056383508650605,-120.7705682909385,0.605862874951305,0,1,0,0,1,0,0,0,1,3
5782,44,95975,4,13.4,1,0,66249,0.48,35-45,Mid-High,34.921651658663116,-116.0872364912419,0.46640046747175684,1,0,0,0,1,0,0,0,1,1
5783,37,91003,6,9.02,3,1,87647,0.48,35-45,High,37.805415455738924,-115.95372612399177,0.47477600311647833,1,0,0,1,0,0,0,1,0,2
5784,64,95565,6,9.92,4,0,58145,0.39,55-65,Mid-Low,41.676243592814934,-115.02164328548672,0.5302882742500974,1,0,0,1,0,0,1,0,0,1
5785,32,91058,8,8.04,3,1,77412,0.44,25-35,High,34.052822768764884,-118.98922731792669,0.5240553174912349,1,0,0,0,1,0,0,0,1,2
5786,44,93802,6,9.28,3,0,56125,0.75,35-45,Mid-Low,41.61947461341561,-115.36044297275522,0.48237241916634194,0,1,0,0,1,0,0,1,0,1
5787,62,93048,5,10.92,2,0,67084,0.75,55-65,Mid-High,33.67320947699717,-123.57625858277214,0.46211530970003883,1,0,0,0,1,0,0,1,0,3
5788,58,90995,9,11.76,2,0,69924,0.7,55-65,Mid-High,36.08213972423401,-118.99511638218739,0.642481495909622,0,0,1,0,1,0,0,1,0,1
5789,45,93461,2,12.25,1,0,67526,0.65,35-45,Mid-High,40.474532654791574,-114.47140410806095,0.3548889754577327,0,1,0,1,0,0,0,1,0,3
5790,42,91696,5,9.76,2,1,55026,0.88,35-45,Low,41.58271603452893,-118.92243895564211,0.42822360732372416,1,0,0,0,1,0,0,0,1,3
5791,59,91162,4,7.52,7,1,53171,0.85,55-65,Low,38.88546187729489,-118.97805689458639,0.46990650564861697,0,0,1,0,1,0,0,1,0,1
5792,61,90806,3,8.84,4,0,54716,0.61,55-65,Low,35.257395932388064,-119.57358948436918,0.3818659914296844,0,1,0,0,1,0,0,0,1,1
5793,63,90978,7,13.58,2,0,48681,0.83,55-65,Low,36.614896296955465,-117.20274009104541,0.6177444487728866,1,0,0,1,0,0,0,1,0,1
5794,50,90200,5,14.27,4,0,77377,0.73,45-55,High,39.49963484377125,-114.4122445070129,0.6184261784183871,1,0,0,0,1,0,0,1,0,2
5795,63,92088,4,9.58,3,0,65787,0.44,55-65,Mid-High,35.30283896353952,-117.05234036183097,0.41322555512271136,1,0,0,0,1,0,0,0,1,1
5796,31,95667,2,10.81,2,0,46406,0.68,25-35,Low,33.399738836801696,-123.2998704974528,0.3420335021425789,0,1,0,1,0,0,0,1,0,0
5797,25,94327,6,10.27,4,0,49248,0.64,18-25,Low,33.95317369968804,-115.92627728685973,0.5405142189326062,0,1,0,0,1,0,0,1,0,2
5798,31,94304,7,10.17,4,0,71391,0.59,25-35,Mid-High,40.56013717338624,-121.74840659417615,0.5765485001947799,0,1,0,1,0,0,0,1,0,2
5799,18,94946,4,3.13,4,1,65255,0.31,,Mid-Low,32.84904895437189,-118.51701961593704,0.2539929879236463,1,0,0,0,1,0,0,1,0,0
5800,33,93845,3,6.38,5,0,52312,0.65,25-35,Low,33.73629402124804,-115.9662160900393,0.3392091936112193,1,0,0,0,1,0,0,0,1,0
5801,35,90970,7,12.15,0,0,46359,0.54,25-35,Low,36.70529655870924,-118.77512762614026,0.5175301908843007,1,0,0,0,1,0,0,1,0,1
5802,24,90756,9,10.55,1,0,80286,0.5,18-25,High,39.66698048138765,-122.76959912115743,0.5779119594857811,0,1,0,0,1,0,0,1,0,2
5803,32,90352,6,13.03,5,0,67599,0.91,25-35,Mid-High,35.026234361691984,-114.13009469453324,0.6503700818075575,0,1,0,0,1,0,0,0,1,2
5804,41,95163,3,9.6,4,0,85514,0.85,35-45,High,32.525823886916996,-119.48384320979824,0.4040708998831321,1,0,0,0,1,0,0,0,1,3
5805,30,91555,8,6.36,6,1,82436,0.63,25-35,High,37.04990091875964,-116.64999977594434,0.5626217374366966,1,0,0,0,1,0,0,0,1,2
5806,26,94039,10,9.6,1,0,66581,0.65,25-35,Mid-High,41.355820727843295,-123.65669393100102,0.589111803661862,1,0,0,0,1,0,0,0,1,2
5807,32,90756,5,13.0,2,0,80286,0.5,25-35,High,36.41526323998966,-120.49142504321463,0.5228866380989481,1,0,0,0,1,0,0,1,0,2
5808,52,94205,5,10.8,2,0,44932,0.39,45-55,Low,37.61549111032071,-120.7745155654853,0.45860927152317876,1,0,0,0,1,0,0,1,0,1
