user_id,age,gender,zip_code,device_type,sessions,avg_session_time,clicks_on_ads,converted
4344,44,Female,95496,Mobile,7,10.06,2,0
4345,50,Female,92054,Mobile,8,7.08,7,0
4346,39,Female,91719,Mobile,4,4.79,4,0
4347,20,Male,91761,Mobile,2,4.04,5,1
4348,40,Male,94648,Mobile,10,12.46,1,0
4349,38,Male,95966,Mobile,5,6.68,3,0
4350,58,Male,90157,Mobile,3,11.54,11,0
4351,40,Female,95769,Mobile,3,11.39,1,0
4352,21,Male,95104,Mobile,5,13.95,3,0
4353,38,Female,91045,Mobile,2,11.38,0,0
4354,54,Male,93115,Mobile,4,3.59,1,0
4355,60,Male,90015,Desktop,2,12.94,2,0
4356,48,Other,91742,Desktop,4,9.25,1,0
4357,38,Male,92292,Mobile,4,14.34,5,0
4358,43,Male,95555,Mobile,6,10.7,3,0
4359,58,Male,96114,Desktop,6,11.99,1,0
4360,52,Male,93056,Mobile,5,12.5,5,0
4361,55,Female,91673,Mobile,3,7.59,5,1
4362,41,Male,92866,Mobile,14,12.19,5,0
4363,28,Female,94366,Mobile,6,11.18,4,0
4364,58,Female,94081,Mobile,6,12.11,3,0
4365,46,Female,95088,Tablet,4,10.47,3,0
4366,64,Male,94679,Mobile,6,8.58,3,1
4367,20,Female,93024,Desktop,6,6.54,3,0
4368,18,Male,92909,Mobile,6,9.83,5,0
4369,36,Female,90473,Desktop,11,12.45,3,0
4370,63,Female,91488,Mobile,4,9.84,1,0
4371,39,Male,95429,Mobile,6,11.38,2,0
4372,31,Female,94403,Desktop,3,1.38,2,0
4373,31,Female,92829,Desktop,1,13.17,6,1
4374,61,Female,93868,Mobile,11,12.27,3,1
4375,33,Male,95100,Desktop,6,11.04,5,0
4376,50,Female,91043,Mobile,4,13.54,1,0
4377,30,Female,93786,Desktop,2,10.45,4,0
4378,55,Male,94877,Desktop,5,13.01,2,0
4379,29,Female,93719,Mobile,6,9.89,2,0
4380,55,Male,93576,Mobile,7,8.75,6,0
4381,56,Male,94404,Mobile,10,10.78,4,0
4382,50,Female,90466,Desktop,3,6.46,2,0
4383,50,Female,92096,Mobile,6,13.48,2,0
4384,46,Female,93438,Mobile,5,13.47,1,0
4385,22,Female,90469,Mobile,5,15.47,1,0
4386,23,Male,92674,Desktop,4,9.76,2,0
4387,48,Male,95196,Mobile,7,10.48,1,1
4388,33,Female,93561,Desktop,8,10.47,4,0
4389,48,Male,93313,Desktop,5,8.84,4,0
4390,42,Female,92274,Mobile,4,10.72,5,1
4391,63,Female,90502,Mobile,3,10.92,0,0
4392,50,Male,95693,Tablet,3,2.41,3,0
4393,30,Male,90297,Mobile,3,7.01,3,0
4394,27,Female,93011,Desktop,7,13.11,5,0
4395,41,Female,90545,Desktop,2,10.83,3,0
4396,27,Female,93930,Mobile,6,4.5,1,0
4397,58,Female,90600,Mobile,3,7.0,2,0
4398,48,Female,92822,Mobile,9,10.2,4,0
4399,30,Male,93932,Mobile,8,7.45,2,0
4400,20,Male,92706,Mobile,4,11.69,3,0
4401,51,Male,94355,Mobile,5,11.27,2,0
4402,45,Male,94351,Mobile,4,11.63,2,0
4403,36,Male,94407,Mobile,3,10.22,3,0
4404,40,Male,90477,Mobile,3,9.81,0,0
4405,62,Male,95836,Desktop,4,15.19,3,0
4406,49,Male,93802,Mobile,11,7.3,7,0
4407,30,Female,94355,Mobile,6,1.45,1,1
4408,50,Female,95985,Desktop,3,4.79,4,0
4409,51,Male,94903,Mobile,11,7.47,5,0
4410,50,Female,91615,Tablet,6,15.82,3,0
4411,22,Male,93904,Mobile,5,12.72,2,0
4412,20,Female,92944,Desktop,4,6.4,3,0
4413,24,Male,94007,Mobile,5,7.25,0,0
4414,41,Female,91376,Desktop,1,11.22,1,1
4415,39,Male,95563,Desktop,7,9.43,2,1
4416,62,Female,95662,Mobile,2,6.31,3,0
4417,40,Male,95555,Mobile,8,6.21,1,0
4418,47,Female,91892,Desktop,4,7.36,2,0
4419,35,Male,93159,Mobile,9,6.73,2,1
4420,49,Male,90697,Desktop,3,7.46,4,0
4421,24,Female,94526,Mobile,3,10.44,6,0
4422,50,Male,92866,Desktop,3,10.53,1,0
4423,22,Female,92909,Mobile,4,3.94,1,0
4424,45,Male,95011,Mobile,3,9.81,2,0
4425,25,Male,90978,Mobile,6,7.95,2,0
4426,32,Female,96114,Mobile,7,10.98,1,0
4427,21,Male,93168,Mobile,5,12.77,3,0
4428,51,Male,90169,Mobile,5,11.65,4,0
4429,22,Female,91171,Mobile,6,6.2,8,0
4430,50,Female,96143,Desktop,4,10.42,6,0
4431,22,Female,95555,Mobile,2,13.05,1,0
4432,55,Male,91721,Desktop,4,8.46,5,0
4433,51,Female,93255,Mobile,8,1.2,2,0
4434,43,Male,96159,Mobile,5,12.27,2,0
4435,18,Male,95643,Mobile,8,6.29,3,0
4436,21,Female,92555,Mobile,4,14.07,3,0
4437,56,Male,93719,Mobile,5,8.89,1,0
4438,43,Male,91859,Mobile,4,13.07,2,0
4439,50,Male,95659,Mobile,8,6.97,2,0
4440,50,Female,92292,Mobile,2,8.97,0,0
4441,25,Female,91865,Mobile,3,11.4,2,0
4442,37,Female,90234,Mobile,3,13.61,2,0
4443,33,Male,93967,Mobile,5,11.28,2,1
4444,38,Female,91579,Mobile,4,10.9,2,0
4445,62,Female,93127,Mobile,5,11.02,4,0
4446,43,Male,95836,Mobile,9,6.4,3,1
4447,40,Male,95931,Mobile,6,12.7,0,0
4448,35,Male,91761,Mobile,3,2.97,1,0
4449,48,Male,91838,Mobile,4,11.41,3,0
4450,59,Female,90765,Mobile,5,4.26,4,0
4451,29,Male,92851,Desktop,5,10.08,3,0
4452,18,Male,91545,Mobile,9,8.85,2,0
4453,59,Female,95381,Mobile,8,8.75,1,0
4454,26,Female,93662,Mobile,7,11.06,3,0
4455,20,Female,95469,Mobile,5,9.73,6,0
4456,43,Male,90394,Desktop,3,11.49,5,0
4457,26,Male,92887,Desktop,3,12.01,2,0
4458,59,Male,94252,Mobile,9,1.62,2,0
4459,33,Male,90309,Tablet,7,14.88,6,1
4460,41,Male,90801,Mobile,7,6.58,3,0
4461,31,Female,90882,Mobile,5,11.06,1,0
4462,20,Male,93461,Mobile,5,12.7,2,0
4463,51,Male,94782,Mobile,6,12.04,6,1
4464,50,Male,94852,Desktop,5,12.83,3,0
4465,41,Female,95009,Desktop,3,6.36,3,0
4466,26,Female,92628,Mobile,4,9.73,5,0
4467,30,Female,90234,Mobile,4,12.24,4,0
4468,19,Male,93576,Mobile,5,8.98,6,0
4469,24,Male,92411,Desktop,6,12.56,4,0
4470,38,Male,95811,Mobile,1,11.16,2,0
4471,36,Male,91790,Mobile,5,10.23,0,0
4472,42,Female,92663,Mobile,7,13.15,3,0
4473,64,Other,95649,Desktop,4,4.25,5,0
4474,39,Female,92274,Desktop,8,4.83,3,1
4475,28,Female,90748,Mobile,4,11.94,3,0
4476,50,Female,90218,Mobile,7,9.76,3,0
4477,49,Male,91407,Desktop,1,9.52,3,0
4478,38,Other,91742,Desktop,4,9.51,2,0
4479,56,Male,93822,Mobile,5,13.73,2,0
4480,37,Female,96154,Mobile,5,8.61,5,0
4481,25,Male,94205,Desktop,6,10.83,4,0
4482,59,Male,90038,Desktop,5,10.9,2,0
4483,54,Female,93164,Desktop,2,13.25,6,0
4484,26,Male,91892,Mobile,5,10.75,3,0
4485,42,Male,90477,Desktop,6,11.21,3,0
4486,42,Male,95414,Mobile,6,6.22,0,0
4487,50,Male,91615,Desktop,4,6.4,4,0
4488,19,Female,94703,Mobile,3,7.28,2,0
4489,36,Female,91050,Mobile,4,9.21,4,0
4490,63,Male,94440,Mobile,6,7.67,2,0
4491,37,Male,90566,Desktop,3,9.72,1,0
4492,59,Female,92088,Mobile,5,9.11,4,0
4493,58,Male,93526,Mobile,2,3.42,1,0
4494,59,Male,91903,Desktop,7,8.83,3,0
4495,46,Male,93461,Mobile,4,7.74,2,1
4496,23,Female,91766,Mobile,6,12.8,3,0
4497,34,Male,91903,Tablet,7,11.41,2,1
4498,42,Male,90627,Mobile,2,13.33,3,0
4499,55,Female,93802,Desktop,2,13.55,5,0
4500,21,Male,94734,Mobile,6,17.12,3,0
4501,47,Female,91859,Desktop,4,7.72,1,0
4502,37,Male,91672,Desktop,6,11.87,3,0
4503,20,Male,92628,Mobile,1,8.83,3,0
4504,40,Male,95836,Tablet,2,9.08,2,0
4505,35,Male,91222,Mobile,7,6.25,9,1
4506,43,Female,95811,Desktop,5,7.33,2,0
4507,53,Female,93862,Desktop,6,15.22,5,0
4508,25,Male,92852,Mobile,7,9.41,2,0
4509,34,Male,96154,Mobile,6,5.2,3,0
4510,48,Male,95130,Tablet,4,7.78,1,0
4511,54,Female,91222,Mobile,7,9.27,2,0
4512,62,Female,91873,Mobile,3,6.6,5,0
4513,50,Male,95673,Mobile,4,11.97,2,1
4514,44,Female,94385,Mobile,7,9.39,2,0
4515,62,Female,90309,Desktop,3,11.07,2,0
4516,21,Female,94734,Mobile,5,4.8,3,0
4517,39,Male,92519,Mobile,4,6.37,3,0
4518,43,Male,91345,Desktop,4,6.67,3,0
4519,49,Male,93576,Mobile,6,12.94,4,0
4520,41,Female,94077,Mobile,7,9.19,2,0
4521,63,Female,93850,Desktop,11,11.04,2,0
4522,52,Female,93774,Desktop,5,16.23,3,0
4523,54,Male,94871,Desktop,8,7.92,6,0
4524,49,Male,94304,Mobile,8,9.53,2,0
4525,24,Male,90051,Mobile,4,9.36,2,0
4526,50,Female,94406,Mobile,2,6.01,2,0
4527,48,Male,90255,Mobile,5,11.11,2,1
4528,29,Male,92909,Mobile,5,7.16,6,0
4529,28,Female,94794,Mobile,3,5.44,6,1
4530,41,Male,92265,Mobile,9,-1.74,4,0
4531,25,Male,90158,Mobile,2,10.12,1,1
4532,49,Male,92822,Mobile,9,10.32,7,1
4533,55,Female,94658,Mobile,5,12.09,3,0
4534,39,Female,94437,Mobile,2,14.43,3,0
4535,51,Female,95799,Mobile,12,9.74,7,1
4536,36,Female,94077,Mobile,7,9.86,3,0
4537,37,Female,93009,Desktop,3,4.66,4,1
4538,31,Female,94306,Desktop,4,16.08,3,0
4539,50,Female,91870,Desktop,0,0.77,3,0
4540,27,Female,91093,Mobile,2,9.35,7,0
4541,33,Male,94833,Mobile,7,14.7,5,0
4542,21,Male,90320,Mobile,3,8.37,6,1
4543,44,Male,95041,Desktop,6,5.82,3,0
4544,45,Female,92411,Mobile,5,11.79,5,0
4545,60,Female,93130,Mobile,4,15.52,1,0
4546,33,Female,93608,Mobile,3,17.19,4,0
4547,50,Male,94085,Mobile,5,6.94,5,0
4548,36,Male,92707,Desktop,3,11.46,4,1
4549,38,Male,91048,Mobile,6,13.65,3,0
4550,39,Female,94003,Mobile,3,11.82,2,0
4551,26,Male,94020,Mobile,2,11.5,3,0
4552,26,Female,91162,Mobile,1,8.32,0,0
4553,26,Male,93937,Desktop,4,8.93,4,0
4554,44,Male,90352,Mobile,3,8.29,1,0
4555,34,Female,90229,Desktop,4,5.78,1,0
4556,61,Male,94959,Mobile,3,6.91,2,0
4557,62,Male,92264,Mobile,6,7.27,2,0
4558,25,Female,91109,Desktop,4,12.76,5,0
4559,33,Male,90324,Tablet,6,11.77,4,0
4560,35,Other,91534,Mobile,5,9.22,6,1
4561,50,Female,95066,Mobile,4,8.19,5,0
4562,18,Male,94838,Mobile,6,3.03,1,0
4563,29,Female,91003,Mobile,8,8.89,2,1
4564,23,Male,94368,Mobile,4,10.51,5,0
4565,58,Female,94665,Mobile,7,16.42,0,0
4566,22,Female,91045,Mobile,7,13.03,4,0
4567,33,Female,92400,Desktop,3,10.14,3,0
4568,35,Male,91618,Mobile,8,9.86,3,1
4569,35,Male,91972,Tablet,4,6.51,2,0
4570,18,Male,91352,Desktop,3,10.7,3,0
4571,36,Female,95381,Desktop,6,10.69,2,0
4572,25,Female,93313,Desktop,6,10.76,3,0
4573,20,Male,94320,Desktop,6,7.18,1,0
4574,42,Female,94833,Desktop,4,15.09,4,0
4575,22,Male,92909,Mobile,6,15.69,3,0
4576,57,Male,95808,Mobile,7,9.84,2,0
4577,36,Male,95974,Desktop,4,12.34,5,0
4578,35,Male,94199,Mobile,4,5.11,4,0
4579,48,Male,92705,Mobile,6,6.12,7,0
4580,50,Female,92590,Desktop,8,11.7,3,1
4581,64,Male,95113,Mobile,5,11.61,3,0
4582,35,Male,92866,Desktop,3,11.66,3,0
4583,56,Female,95607,Mobile,2,10.01,0,0
4584,33,Male,90731,Mobile,1,12.32,2,0
4585,33,Female,93801,Mobile,7,6.9,1,0
4586,64,Male,90018,Desktop,7,9.08,3,0
4587,55,Female,91761,Mobile,7,16.0,4,0
4588,58,Female,93808,Desktop,3,9.45,3,0
4589,24,Male,94440,Mobile,4,13.23,4,0
4590,31,Female,91175,Mobile,5,9.18,3,0
4591,60,Female,93937,Mobile,6,10.8,5,0
4592,42,Female,91859,Mobile,8,13.27,1,0
4593,49,Male,91635,Mobile,10,6.33,3,0
4594,55,Male,90051,Mobile,5,14.0,4,0
4595,39,Female,94320,Mobile,5,9.07,3,0
4596,33,Female,95414,Mobile,5,11.52,6,0
4597,46,Male,93493,Desktop,4,7.79,2,0
4598,33,Male,95297,Mobile,3,8.13,3,0
4599,29,Male,91618,Mobile,7,5.66,9,0
4600,34,Male,90229,Mobile,6,7.23,3,0
4601,54,Male,93967,Desktop,2,10.04,2,0
4602,44,Male,93312,Desktop,1,10.18,7,1
4603,42,Male,91352,Desktop,4,12.18,4,0
4604,30,Male,93911,Mobile,11,9.25,1,0
4605,25,Female,91615,Desktop,3,13.1,5,0
4606,22,Male,95673,Desktop,2,13.16,0,0
4607,29,Male,90978,Desktop,4,8.19,4,0
4608,58,Male,95429,Mobile,4,-1.23,5,0
4609,20,Female,92822,Desktop,9,11.03,5,0
4610,52,Female,91545,Mobile,3,9.87,0,0
4611,50,Female,90157,Mobile,2,6.4,4,0
4612,39,Male,94366,Mobile,6,14.56,2,0
4613,61,Female,91043,Mobile,5,8.64,4,0
4614,26,Male,90997,Mobile,6,6.82,4,0
4615,58,Male,90255,Mobile,4,16.84,7,0
4616,35,Female,95662,Desktop,1,8.95,5,0
4617,46,Female,93159,Mobile,3,9.99,1,0
4618,56,Female,95607,Mobile,5,11.11,3,0
4619,44,Female,94088,Mobile,7,6.02,2,1
4620,53,Female,90234,Tablet,9,7.8,7,0
4621,62,Male,92058,Mobile,2,9.36,2,0
4622,34,Male,90240,Mobile,5,14.69,3,0
4623,51,Male,90020,Desktop,4,7.15,3,0
4624,63,Female,90562,Mobile,3,12.97,2,0
4625,20,Male,91534,Mobile,4,11.35,5,0
4626,22,Female,91624,Mobile,7,9.62,3,0
4627,31,Male,90240,Mobile,5,7.76,2,0
4628,20,Male,91870,Mobile,3,6.71,7,0
4629,40,Male,94437,Mobile,6,19.69,3,0
4630,56,Male,91045,Desktop,2,13.3,2,0
4631,47,Female,91316,Mobile,6,9.14,2,0
4632,62,Male,93659,Mobile,4,9.62,0,0
4633,40,Male,93904,Tablet,4,8.19,4,0
4634,44,Male,91719,Mobile,6,5.57,4,0
4635,27,Male,90492,Mobile,2,8.26,1,0
4636,42,Male,95228,Mobile,4,8.65,1,0
4637,30,Male,91721,Mobile,1,14.34,3,0
4638,33,Female,91873,Mobile,7,10.1,4,0
4639,58,Male,90811,Tablet,4,8.13,1,0
4640,51,Male,95121,Mobile,6,15.14,2,0
4641,54,Female,95931,Mobile,3,7.83,4,0
4642,39,Male,92411,Desktop,11,9.11,4,0
4643,34,Male,93313,Tablet,4,13.78,3,0
4644,40,Female,93535,Mobile,7,6.87,5,0
4645,53,Male,93942,Desktop,11,7.81,3,0
4646,26,Female,95966,Mobile,2,8.28,2,0
4647,19,Female,90394,Mobile,3,11.09,4,0
4648,49,Female,94252,Mobile,2,5.01,0,0
4649,39,Female,93904,Mobile,3,9.33,2,0
4650,60,Male,90577,Mobile,7,6.68,2,1
4651,30,Male,92192,Mobile,4,9.19,2,0
4652,25,Male,92099,Mobile,5,11.52,2,0
4653,18,Male,94526,Mobile,5,6.53,2,0
4654,34,Female,95130,Mobile,5,6.2,0,0
4655,29,Female,90255,Tablet,5,8.44,2,0
4656,21,Female,91050,Desktop,7,8.3,4,0
4657,30,Female,94039,Mobile,6,12.14,0,0
4658,48,Male,91534,Desktop,3,4.24,3,0
4659,58,Female,90623,Mobile,7,9.43,3,0
4660,24,Female,94320,Mobile,6,7.09,2,0
4661,40,Female,90260,Mobile,5,5.92,7,0
4662,41,Male,91375,Mobile,2,6.65,3,0
4663,22,Female,90894,Desktop,6,7.38,1,0
4664,22,Male,92628,Tablet,6,6.26,0,0
4665,34,Female,90801,Mobile,3,7.09,1,0
4666,47,Female,92858,Mobile,11,9.15,3,0
4667,26,Male,92411,Mobile,5,6.64,3,0
4668,23,Female,94173,Mobile,6,9.8,1,0
4669,42,Female,92586,Desktop,7,11.28,1,0
4670,36,Male,90133,Mobile,5,10.54,3,0
4671,33,Female,93168,Mobile,5,8.66,4,0
4672,38,Female,94128,Desktop,5,10.33,4,0
4673,19,Female,93333,Mobile,5,5.25,1,0
4674,27,Female,93782,Tablet,4,5.8,3,0
4675,33,Male,90600,Mobile,7,10.77,4,0
4676,54,Female,91984,Mobile,3,8.74,5,0
4677,32,Male,94320,Mobile,4,9.04,1,1
4678,30,Male,94959,Mobile,3,8.35,4,0
4679,30,Female,93845,Desktop,2,12.26,3,0
4680,49,Female,90015,Mobile,4,14.35,6,1
4681,62,Female,96159,Desktop,3,8.1,1,0
4682,64,Female,92519,Mobile,7,9.88,4,1
4683,63,Female,92829,Desktop,2,11.97,1,0
4684,25,Male,91545,Tablet,4,11.59,2,0
4685,60,Other,92858,Mobile,6,7.24,4,0
4686,35,Male,90927,Mobile,4,4.42,0,0
4687,53,Female,94077,Desktop,7,15.42,0,0
4688,43,Female,92100,Mobile,6,6.52,2,0
4689,27,Female,94377,Desktop,5,14.94,4,0
4690,48,Male,91102,Mobile,2,15.94,3,0
4691,50,Other,92408,Desktop,7,11.69,0,0
4692,46,Female,92887,Mobile,7,12.46,0,0
4693,22,Female,91222,Desktop,6,9.21,0,1
4694,30,Male,90326,Mobile,5,10.26,3,0
4695,18,Female,92952,Desktop,4,7.28,1,0
4696,40,Female,93130,Mobile,8,13.73,1,0
4697,57,Female,94199,Mobile,7,16.88,3,0
4698,20,Female,95649,Tablet,8,13.75,5,0
4699,20,Male,94833,Desktop,2,8.98,2,0
4700,24,Male,92944,Tablet,7,6.6,6,0
4701,53,Male,91673,Mobile,3,15.76,1,0
4702,52,Male,90229,Mobile,3,6.31,2,0
4703,32,Other,94511,Mobile,11,10.77,2,0
4704,57,Male,95100,Mobile,9,12.62,5,0
4705,20,Male,90222,Mobile,4,13.37,1,0
4706,46,Male,95100,Mobile,4,13.76,5,0
4707,47,Female,90970,Desktop,3,9.26,1,0
4708,56,Male,95563,Mobile,7,8.47,2,0
4709,35,Male,94895,Tablet,5,6.4,3,0
4710,28,Male,95775,Mobile,6,3.63,2,0
4711,60,Male,95094,Tablet,5,10.27,2,0
4712,55,Other,94368,Mobile,9,13.67,4,1
4713,57,Male,94883,Desktop,10,7.98,2,0
4714,18,Female,91696,Mobile,5,11.02,3,0
4715,46,Other,90566,Desktop,6,11.53,3,1
4716,27,Female,94218,Mobile,3,8.61,3,0
4717,45,Other,95469,Mobile,8,12.07,1,0
4718,48,Other,93667,Mobile,3,18.29,2,0
4719,36,Female,95066,Mobile,3,9.74,1,0
4720,20,Female,93774,Desktop,2,10.93,7,1
4721,53,Male,91892,Mobile,2,10.32,1,0
4722,60,Male,90970,Desktop,4,4.51,3,0
4723,32,Female,93115,Mobile,2,3.59,5,0
4724,50,Female,96106,Desktop,7,10.48,3,0
4725,58,Female,91003,Tablet,9,9.83,2,0
4726,60,Female,92411,Mobile,1,7.81,0,0
4727,62,Male,92590,Mobile,8,10.29,3,0
4728,43,Female,91917,Mobile,5,12.22,4,0
4729,33,Male,93493,Mobile,4,6.24,4,1
4730,53,Male,95734,Mobile,5,7.91,2,0
4731,50,Female,90326,Mobile,3,1.53,2,0
4732,37,Male,95410,Mobile,1,12.1,6,0
4733,30,Female,93782,Mobile,3,13.17,3,0
4734,50,Female,91744,Mobile,5,10.84,4,1
4735,22,Male,94591,Mobile,5,5.2,5,0
4736,54,Female,90186,Mobile,3,13.01,2,0
4737,31,Female,92619,Mobile,7,11.41,1,0
4738,44,Male,90015,Mobile,8,7.95,2,0
4739,40,Male,94044,Mobile,7,12.43,3,0
4740,31,Female,95607,Desktop,8,11.41,3,0
4741,57,Male,90682,Mobile,4,7.49,5,0
4742,21,Female,90168,Desktop,6,6.22,4,0
4743,56,Male,95789,Mobile,4,8.03,5,0
4744,36,Female,92866,Mobile,6,10.17,1,0
4745,64,Female,94085,Mobile,6,12.62,1,0
4746,21,Male,92651,Mobile,5,8.0,4,0
4747,47,Female,91744,Desktop,2,8.27,2,0
4748,36,Female,93115,Mobile,4,7.21,2,1
4749,48,Female,90309,Tablet,5,12.84,3,0
4750,48,Female,93535,Mobile,7,12.34,3,0
4751,26,Female,93868,Mobile,3,8.68,3,0
4752,30,Female,90707,Mobile,7,5.98,5,1
4753,31,Female,90995,Mobile,3,10.25,5,1
4754,63,Female,91624,Mobile,8,5.13,2,0
4755,27,Male,90168,Mobile,4,6.14,1,0
4756,48,Other,93130,Desktop,5,12.56,1,0
4757,54,Male,95272,Desktop,9,16.2,5,0
4758,40,Male,90578,Mobile,4,3.44,1,0
4759,44,Male,93460,Mobile,6,11.36,2,0
4760,23,Male,93647,Mobile,4,2.05,5,0
4761,43,Male,94837,Mobile,4,9.45,5,1
4762,19,Male,91102,Desktop,2,7.95,0,0
4763,62,Male,95845,Mobile,9,11.4,4,0
4764,30,Female,90978,Desktop,2,11.16,7,0
4765,36,Male,93353,Tablet,7,12.43,4,0
4766,18,Male,95565,Mobile,7,5.98,0,0
4767,57,Male,92139,Mobile,5,11.26,2,0
4768,49,Male,92674,Mobile,7,10.68,1,1
4769,39,Male,95769,Mobile,4,9.52,6,1
4770,46,Female,91695,Mobile,5,12.88,4,0
4771,19,Other,93990,Desktop,3,14.2,0,0
4772,57,Female,93510,Mobile,3,10.58,6,0
4773,55,Female,92674,Desktop,3,4.92,1,0
4774,28,Male,92408,Desktop,7,13.48,0,0
4775,34,Male,91407,Desktop,6,9.42,3,0
4776,60,Male,92822,Mobile,6,11.64,4,0
4777,25,Female,90970,Desktop,5,9.87,2,0
4778,39,Male,94648,Mobile,7,5.12,4,0
4779,21,Female,95426,Mobile,7,7.9,4,1
4780,28,Male,94205,Tablet,6,12.61,3,0
4781,25,Male,93627,Tablet,4,6.69,3,0
4782,26,Other,93899,Mobile,5,9.11,4,0
4783,43,Female,93460,Desktop,6,13.15,4,0
4784,19,Female,90102,Mobile,2,12.67,2,0
4785,33,Female,96022,Mobile,5,15.18,0,0
4786,48,Female,90168,Mobile,4,9.9,3,0
4787,23,Female,93804,Mobile,7,11.79,2,0
4788,38,Female,90995,Mobile,4,10.6,5,0
4789,43,Male,91164,Mobile,6,4.63,2,0
4790,36,Female,91245,Mobile,5,13.25,2,0
4791,45,Female,93340,Mobile,7,9.79,3,0
4792,25,Male,94440,Mobile,3,10.11,1,0
4793,31,Female,94734,Mobile,1,11.58,2,0
4794,41,Other,91700,Mobile,3,9.92,2,0
4795,61,Female,91633,Mobile,4,5.37,3,0
4796,54,Male,93526,Mobile,4,5.36,0,1
4797,43,Male,90713,Mobile,6,9.49,1,0
4798,48,Female,95870,Mobile,8,8.39,1,0
4799,49,Female,92535,Mobile,3,9.09,1,0
4800,58,Male,94575,Desktop,4,6.89,3,0
4801,19,Female,90697,Mobile,5,7.58,1,0
4802,42,Male,92938,Mobile,9,7.28,5,0
4803,61,Female,93255,Mobile,3,8.23,3,0
4804,19,Male,95009,Mobile,3,9.17,2,0
4805,59,Male,92099,Mobile,3,12.64,4,0
4806,18,Female,92585,Desktop,6,13.24,4,0
4807,53,Male,95966,Mobile,2,14.01,3,0
4808,29,Male,91695,Mobile,3,9.56,3,0
4809,26,Male,95944,Mobile,2,8.24,2,0
4810,53,Male,90260,Mobile,9,5.86,5,1
4811,58,Male,92440,Desktop,9,10.98,5,1
4812,45,Other,90677,Mobile,8,9.62,8,0
4813,55,Female,92866,Mobile,7,10.27,1,0
4814,50,Female,95977,Mobile,5,10.65,2,0
4815,59,Female,92706,Mobile,3,13.34,4,0
4816,63,Male,94756,Mobile,2,11.42,2,0
4817,39,Male,93353,Mobile,5,10.94,3,0
4818,42,Male,91695,Mobile,5,7.38,3,0
4819,35,Female,94199,Mobile,4,14.56,2,1
4820,23,Female,94320,Mobile,3,9.86,0,0
4821,35,Male,91130,Tablet,4,9.61,4,0
4822,33,Male,91917,Mobile,8,11.31,2,0
4823,32,Female,90218,Mobile,4,7.7,4,0
4824,25,Female,93802,Desktop,6,12.04,2,0
4825,30,Female,95164,Mobile,5,14.9,3,0
4826,60,Male,94986,Mobile,4,8.28,1,1
4827,24,Female,95769,Mobile,5,10.2,6,0
4828,34,Male,90032,Mobile,1,8.54,2,0
4829,49,Female,91162,Mobile,7,11.05,5,0
4830,39,Female,93286,Mobile,3,11.73,4,0
4831,30,Female,92707,Mobile,4,11.34,3,0
4832,64,Male,93526,Mobile,5,12.39,3,1
4833,40,Male,90627,Mobile,7,5.84,1,0
4834,46,Male,93659,Desktop,4,11.94,1,0
4835,39,Male,96159,Mobile,1,10.48,4,1
4836,18,Female,93719,Mobile,7,16.04,0,0
4837,46,Female,90433,Mobile,5,9.32,3,1
4838,22,Male,91175,Mobile,5,15.41,1,0
4839,52,Male,95662,Mobile,4,13.46,5,0
4840,27,Male,94506,Mobile,3,12.96,1,0
4841,36,Female,90018,Mobile,8,10.22,1,0
4842,54,Other,90577,Mobile,7,14.74,2,0
4843,24,Male,92411,Tablet,4,7.23,7,0
4844,63,Male,92145,Mobile,6,12.06,3,0
4845,52,Female,95522,Mobile,4,15.76,5,0
4846,62,Female,93627,Mobile,6,9.06,7,0
4847,30,Male,90562,Mobile,3,11.6,2,0
4848,27,Female,91345,Mobile,3,7.12,2,0
4849,19,Other,90748,Mobile,6,15.85,2,0
4850,23,Female,90080,Mobile,4,9.09,2,0
4851,25,Female,91545,Mobile,5,9.73,1,0
4852,53,Male,93468,Desktop,13,8.23,1,0
4853,42,Female,94575,Tablet,5,8.83,1,0
4854,61,Male,92590,Mobile,6,9.23,3,0
4855,64,Male,95164,Desktop,4,11.34,1,0
4856,57,Male,91840,Desktop,2,9.39,2,0
4857,24,Male,95744,Tablet,6,3.31,3,0
4858,63,Male,94088,Mobile,6,11.57,6,0
4859,40,Female,91721,Desktop,6,15.39,3,0
4860,36,Female,94877,Mobile,5,5.59,2,0
4861,63,Female,92260,Mobile,5,11.23,1,1
4862,39,Male,95734,Desktop,10,18.7,3,0
4863,30,Male,91621,Desktop,5,8.99,3,0
4864,38,Female,91859,Mobile,6,9.98,1,0
4865,18,Male,95196,Desktop,5,8.18,5,0
4866,36,Other,94385,Mobile,6,13.54,6,0
4867,50,Male,92408,Mobile,4,12.74,4,0
4868,21,Female,95104,Mobile,8,7.5,5,1
4869,59,Male,90578,Desktop,5,10.83,3,0
4870,20,Female,90178,Tablet,9,7.88,1,0
4871,44,Female,91200,Desktop,6,7.96,4,0
4872,58,Female,91376,Mobile,3,7.77,6,0
4873,52,Other,94990,Mobile,6,8.64,1,0
4874,45,Male,91700,Mobile,4,8.05,2,0
4875,23,Female,94404,Mobile,8,10.26,1,1
4876,23,Male,91421,Mobile,7,14.84,0,1
4877,61,Female,90605,Mobile,2,7.91,3,0
4878,40,Male,91164,Mobile,5,7.65,3,0
4879,50,Female,90297,Desktop,5,11.39,3,0
